+ cd /ocean/projects/cis230065p/ashah12/cautical
+ export PYTHONUNBUFFERED=1
+ PYTHONUNBUFFERED=1
+ python3 run_cadical_experiments.py -j 64 --command time --timeout 1800
Running on 32 files  |  3 base combos x 10 reps  +  3 orderi combos x 1 reps
[TIMEOUT ] 2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf base rep2  1800.02s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf
[TIMEOUT ] 2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf base rep6  1800.01s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf
[TIMEOUT ] 2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf base rep3  1800.02s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf
[TIMEOUT ] 2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf base rep5  1800.02s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf
[TIMEOUT ] 2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf base rep8  1800.01s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf
[TIMEOUT ] 2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf base rep7  1800.02s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf
[TIMEOUT ] 2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf base rep9  1800.02s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf
[TIMEOUT ] 2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf base rep10 1800.02s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf
[TIMEOUT ] 2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf base rep1  1800.02s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf
[TIMEOUT ] 2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf base rep3  1800.02s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf
[TIMEOUT ] 2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf base rep5  1800.02s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf
[TIMEOUT ] 2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf base rep2  1800.02s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf
[TIMEOUT ] 2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf base rep4  1800.02s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf
[TIMEOUT ] 2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf base rep8  1800.01s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf
[TIMEOUT ] 2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf base rep7  1800.02s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf
[TIMEOUT ] 2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf base rep6  1800.03s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf
[TIMEOUT ] 2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf base rep9  1800.01s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf
[UNSAT   ] 41a8365f60db55b71d949df6954e0db7-FileObject_open_13.cnf base rep2  6.17s  |  e  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41a8365f60db55b71d949df6954e0db7-FileObject_open…
[TIMEOUT ] 2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf base rep10 1800.01s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf
[UNSAT   ] 41457ee03686b32962c12445524f62a9-mchess18-mixed-45percent-blocked.cnf base rep5  688.00s  |  e  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41457ee03686b32962c12445524f62a9-mchess18-mixed-…
[TIMEOUT ] 2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf base rep1  1800.01s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf
[UNSAT   ] 41457ee03686b32962c12445524f62a9-mchess18-mixed-45percent-blocked.cnf base rep3  876.46s  |  e  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41457ee03686b32962c12445524f62a9-mchess18-mixed-…
[TIMEOUT ] 2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf base rep2  1800.01s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf
[UNSAT   ] 41457ee03686b32962c12445524f62a9-mchess18-mixed-45percent-blocked.cnf base rep7  536.59s  |  e  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41457ee03686b32962c12445524f62a9-mchess18-mixed-…
[UNSAT   ] 41457ee03686b32962c12445524f62a9-mchess18-mixed-45percent-blocked.cnf base rep9  466.52s  |  e  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41457ee03686b32962c12445524f62a9-mchess18-mixed-…
[TIMEOUT ] 2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf base rep3  1800.01s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf
[TIMEOUT ] 2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf base rep4  1800.01s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf
[TIMEOUT ] 2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf base rep5  1800.01s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf
[TIMEOUT ] 2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf base rep6  1800.01s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf
[TIMEOUT ] 2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf base rep7  1800.01s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf
[TIMEOUT ] 2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf base rep8  1800.01s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf
[TIMEOUT ] 2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf base rep9  1800.01s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf
[TIMEOUT ] 2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf base rep10 1800.01s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/2c3c28f6d939d157e909c57a265fc908-mchess_17.cnf
[TIMEOUT ] 37d40a1092b58ad28285b9453872d211-DecompressReader_read_12.cnf base rep2  1800.00s  |  e  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/37d40a1092b58ad28285b9453872d211-DecompressReade…
[UNSAT   ] 41457ee03686b32962c12445524f62a9-mchess18-mixed-45percent-blocked.cnf base rep2  975.56s  |  e  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41457ee03686b32962c12445524f62a9-mchess18-mixed-…
[UNSAT   ] 41a8365f60db55b71d949df6954e0db7-FileObject_open_13.cnf base rep6  33.36s  |  e  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41a8365f60db55b71d949df6954e0db7-FileObject_ope…
[TIMEOUT ] 37d40a1092b58ad28285b9453872d211-DecompressReader_read_12.cnf base rep10 1800.00s  |  e  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/37d40a1092b58ad28285b9453872d211-DecompressReade…
[UNSAT   ] 41a8365f60db55b71d949df6954e0db7-FileObject_open_13.cnf base rep1  125.58s  |  e  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41a8365f60db55b71d949df6954e0db7-FileObject_op…
[UNSAT   ] 41457ee03686b32962c12445524f62a9-mchess18-mixed-45percent-blocked.cnf base rep8  762.31s  |  e  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41457ee03686b32962c12445524f62a9-mchess18-mixed-…
[UNSAT   ] 41a8365f60db55b71d949df6954e0db7-FileObject_open_13.cnf base rep5  333.06s  |  e  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41a8365f60db55b71d949df6954e0db7-FileObject_open…
[UNSAT   ] 41457ee03686b32962c12445524f62a9-mchess18-mixed-45percent-blocked.cnf base rep4  586.51s  |  e  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41457ee03686b32962c12445524f62a9-mchess18-mixed…
[UNSAT   ] 41457ee03686b32962c12445524f62a9-mchess18-mixed-45percent-blocked.cnf base rep5  587.11s  |  e  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41457ee03686b32962c12445524f62a9-mchess18-mixed…
[TIMEOUT ] 37d40a1092b58ad28285b9453872d211-DecompressReader_read_12.cnf base rep5  1800.01s  |  e  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/37d40a1092b58ad28285b9453872d211-DecompressRead…
[TIMEOUT ] 37d40a1092b58ad28285b9453872d211-DecompressReader_read_12.cnf base rep6  1800.01s  |  e  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/37d40a1092b58ad28285b9453872d211-DecompressRead…
[UNSAT   ] 41457ee03686b32962c12445524f62a9-mchess18-mixed-45percent-blocked.cnf base rep3  733.32s  |  e  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41457ee03686b32962c12445524f62a9-mchess18-mixed…
[UNSAT   ] 41a8365f60db55b71d949df6954e0db7-FileObject_open_13.cnf base rep8  476.00s  |  e  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41a8365f60db55b71d949df6954e0db7-FileObject_ope…
[UNSAT   ] 44092fcc83a5cba81419e82cfd18602c-php-010-009.shuffled-as.sat05-1185.cnf base rep1  0.17s  |  e  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/44092fcc83a5cba81419e82cfd18602c-php-010-009.shu…
[UNSAT   ] 44092fcc83a5cba81419e82cfd18602c-php-010-009.shuffled-as.sat05-1185.cnf base rep2  0.12s  |  e  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/44092fcc83a5cba81419e82cfd18602c-php-010-009.shu…
[UNSAT   ] 44092fcc83a5cba81419e82cfd18602c-php-010-009.shuffled-as.sat05-1185.cnf base rep3  0.07s  |  e  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/44092fcc83a5cba81419e82cfd18602c-php-010-009.shu…
[UNSAT   ] 44092fcc83a5cba81419e82cfd18602c-php-010-009.shuffled-as.sat05-1185.cnf base rep4  0.07s  |  e  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/44092fcc83a5cba81419e82cfd18602c-php-010-009.shu…
[UNSAT   ] 44092fcc83a5cba81419e82cfd18602c-php-010-009.shuffled-as.sat05-1185.cnf base rep5  0.07s  |  e  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/44092fcc83a5cba81419e82cfd18602c-php-010-009.shu…
[UNSAT   ] 44092fcc83a5cba81419e82cfd18602c-php-010-009.shuffled-as.sat05-1185.cnf base rep6  0.07s  |  e  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/44092fcc83a5cba81419e82cfd18602c-php-010-009.shu…
[UNSAT   ] 44092fcc83a5cba81419e82cfd18602c-php-010-009.shuffled-as.sat05-1185.cnf base rep7  0.07s  |  e  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/44092fcc83a5cba81419e82cfd18602c-php-010-009.shu…
[UNSAT   ] 44092fcc83a5cba81419e82cfd18602c-php-010-009.shuffled-as.sat05-1185.cnf base rep8  0.07s  |  e  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/44092fcc83a5cba81419e82cfd18602c-php-010-009.shu…
[UNSAT   ] 44092fcc83a5cba81419e82cfd18602c-php-010-009.shuffled-as.sat05-1185.cnf base rep9  0.07s  |  e  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/44092fcc83a5cba81419e82cfd18602c-php-010-009.shu…
[UNSAT   ] 44092fcc83a5cba81419e82cfd18602c-php-010-009.shuffled-as.sat05-1185.cnf base rep10 0.07s  |  e  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/44092fcc83a5cba81419e82cfd18602c-php-010-009.shu…
[UNSAT   ] 44092fcc83a5cba81419e82cfd18602c-php-010-009.shuffled-as.sat05-1185.cnf base rep1  0.07s  |  e  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/44092fcc83a5cba81419e82cfd18602c-php-010-009.sh…
[UNSAT   ] 44092fcc83a5cba81419e82cfd18602c-php-010-009.shuffled-as.sat05-1185.cnf base rep2  0.07s  |  e  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/44092fcc83a5cba81419e82cfd18602c-php-010-009.sh…
[UNSAT   ] 44092fcc83a5cba81419e82cfd18602c-php-010-009.shuffled-as.sat05-1185.cnf base rep3  0.07s  |  e  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/44092fcc83a5cba81419e82cfd18602c-php-010-009.sh…
[UNSAT   ] 44092fcc83a5cba81419e82cfd18602c-php-010-009.shuffled-as.sat05-1185.cnf base rep4  0.07s  |  e  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/44092fcc83a5cba81419e82cfd18602c-php-010-009.sh…
[UNSAT   ] 44092fcc83a5cba81419e82cfd18602c-php-010-009.shuffled-as.sat05-1185.cnf base rep5  0.07s  |  e  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/44092fcc83a5cba81419e82cfd18602c-php-010-009.sh…
[UNSAT   ] 44092fcc83a5cba81419e82cfd18602c-php-010-009.shuffled-as.sat05-1185.cnf base rep6  0.07s  |  e  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/44092fcc83a5cba81419e82cfd18602c-php-010-009.sh…
[UNSAT   ] 44092fcc83a5cba81419e82cfd18602c-php-010-009.shuffled-as.sat05-1185.cnf base rep7  0.07s  |  e  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/44092fcc83a5cba81419e82cfd18602c-php-010-009.sh…
[UNSAT   ] 44092fcc83a5cba81419e82cfd18602c-php-010-009.shuffled-as.sat05-1185.cnf base rep8  0.07s  |  e  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/44092fcc83a5cba81419e82cfd18602c-php-010-009.sh…
[UNSAT   ] 44092fcc83a5cba81419e82cfd18602c-php-010-009.shuffled-as.sat05-1185.cnf base rep9  0.07s  |  e  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/44092fcc83a5cba81419e82cfd18602c-php-010-009.sh…
[UNSAT   ] 44092fcc83a5cba81419e82cfd18602c-php-010-009.shuffled-as.sat05-1185.cnf base rep10 0.07s  |  e  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/44092fcc83a5cba81419e82cfd18602c-php-010-009.sh…
[UNSAT   ] 44092fcc83a5cba81419e82cfd18602c-php-010-009.shuffled-as.sat05-1185.cnf base rep1  0.12s  |  e  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/44092fcc83a5cba81419e82cfd18602c-php-010-009.s…
[UNSAT   ] 44092fcc83a5cba81419e82cfd18602c-php-010-009.shuffled-as.sat05-1185.cnf base rep2  0.12s  |  e  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/44092fcc83a5cba81419e82cfd18602c-php-010-009.s…
[UNSAT   ] 44092fcc83a5cba81419e82cfd18602c-php-010-009.shuffled-as.sat05-1185.cnf base rep3  0.12s  |  e  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/44092fcc83a5cba81419e82cfd18602c-php-010-009.s…
[UNSAT   ] 44092fcc83a5cba81419e82cfd18602c-php-010-009.shuffled-as.sat05-1185.cnf base rep4  0.12s  |  e  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/44092fcc83a5cba81419e82cfd18602c-php-010-009.s…
[UNSAT   ] 44092fcc83a5cba81419e82cfd18602c-php-010-009.shuffled-as.sat05-1185.cnf base rep5  0.12s  |  e  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/44092fcc83a5cba81419e82cfd18602c-php-010-009.s…
[UNSAT   ] 44092fcc83a5cba81419e82cfd18602c-php-010-009.shuffled-as.sat05-1185.cnf base rep6  0.17s  |  e  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/44092fcc83a5cba81419e82cfd18602c-php-010-009.s…
[UNSAT   ] 44092fcc83a5cba81419e82cfd18602c-php-010-009.shuffled-as.sat05-1185.cnf base rep7  0.12s  |  e  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/44092fcc83a5cba81419e82cfd18602c-php-010-009.s…
[UNSAT   ] 44092fcc83a5cba81419e82cfd18602c-php-010-009.shuffled-as.sat05-1185.cnf base rep8  0.12s  |  e  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/44092fcc83a5cba81419e82cfd18602c-php-010-009.s…
[UNSAT   ] 44092fcc83a5cba81419e82cfd18602c-php-010-009.shuffled-as.sat05-1185.cnf base rep9  0.17s  |  e  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/44092fcc83a5cba81419e82cfd18602c-php-010-009.s…
[UNSAT   ] 44092fcc83a5cba81419e82cfd18602c-php-010-009.shuffled-as.sat05-1185.cnf base rep10 0.12s  |  e  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/44092fcc83a5cba81419e82cfd18602c-php-010-009.s…
[TIMEOUT ] 37d40a1092b58ad28285b9453872d211-DecompressReader_read_12.cnf base rep2  1800.01s  |  e  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/37d40a1092b58ad28285b9453872d211-DecompressRea…
[TIMEOUT ] 4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_14.cnf base rep1  1800.01s  |  e  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_14…
[TIMEOUT ] 4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_14.cnf base rep2  1800.01s  |  e  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_14…
[TIMEOUT ] 4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_14.cnf base rep3  1800.00s  |  e  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_14…
[TIMEOUT ] 4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_14.cnf base rep4  1800.01s  |  e  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_14…
[TIMEOUT ] 4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_14.cnf base rep5  1800.01s  |  e  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_14…
[TIMEOUT ] 4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_14.cnf base rep6  1800.00s  |  e  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_14…
[UNSAT   ] 41457ee03686b32962c12445524f62a9-mchess18-mixed-45percent-blocked.cnf base rep10 864.57s  |  e  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41457ee03686b32962c12445524f62a9-mchess18-mixe…
[UNSAT   ] 41457ee03686b32962c12445524f62a9-mchess18-mixed-45percent-blocked.cnf base rep4  869.06s  |  e  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41457ee03686b32962c12445524f62a9-mchess18-mixe…
[UNSAT   ] 41457ee03686b32962c12445524f62a9-mchess18-mixed-45percent-blocked.cnf base rep1  869.53s  |  e  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/41457ee03686b32962c12445524f62a9-mchess18-mixe…
[TIMEOUT ] 4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_14.cnf base rep7  1800.01s  |  e  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_14…
[TIMEOUT ] 4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_14.cnf base rep8  1800.01s  |  e  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/4029fbae284eaf924b37b6f43d3a67fb-WCNF_from_fp_14…
